filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
video12673.jpg,176649,"{}",3,0,"{""name"":""rect"",""x"":881,""y"":400,""width"":46,""height"":121}","{}"
video12673.jpg,176649,"{}",3,1,"{""name"":""rect"",""x"":838,""y"":405,""width"":48,""height"":110}","{}"
video12673.jpg,176649,"{}",3,2,"{""name"":""rect"",""x"":745,""y"":365,""width"":92,""height"":204}","{}"
video12755.jpg,181693,"{}",3,0,"{""name"":""rect"",""x"":868,""y"":401,""width"":43,""height"":125}","{}"
video12755.jpg,181693,"{}",3,1,"{""name"":""rect"",""x"":824,""y"":391,""width"":42,""height"":134}","{}"
video12755.jpg,181693,"{}",3,2,"{""name"":""rect"",""x"":738,""y"":372,""width"":88,""height"":199}","{}"
video12776.jpg,179785,"{}",2,0,"{""name"":""rect"",""x"":853,""y"":400,""width"":49,""height"":118}","{}"
video12776.jpg,179785,"{}",2,1,"{""name"":""rect"",""x"":727,""y"":378,""width"":102,""height"":193}","{}"
video12787.jpg,181045,"{}",2,0,"{""name"":""rect"",""x"":847,""y"":401,""width"":57,""height"":117}","{}"
video12787.jpg,181045,"{}",2,1,"{""name"":""rect"",""x"":732,""y"":370,""width"":106,""height"":200}","{}"
video12820.jpg,180396,"{}",2,0,"{""name"":""rect"",""x"":817,""y"":394,""width"":52,""height"":123}","{}"
video12820.jpg,180396,"{}",2,1,"{""name"":""rect"",""x"":702,""y"":381,""width"":113,""height"":188}","{}"
video12831.jpg,177737,"{}",3,0,"{""name"":""rect"",""x"":832,""y"":411,""width"":41,""height"":101}","{}"
video12831.jpg,177737,"{}",3,1,"{""name"":""rect"",""x"":796,""y"":402,""width"":55,""height"":109}","{}"
video12831.jpg,177737,"{}",3,2,"{""name"":""rect"",""x"":721,""y"":378,""width"":93,""height"":192}","{}"
video12838.jpg,179368,"{}",2,0,"{""name"":""rect"",""x"":709,""y"":376,""width"":119,""height"":192}","{}"
video12838.jpg,179368,"{}",2,1,"{""name"":""rect"",""x"":826,""y"":406,""width"":43,""height"":109}","{}"
video12869.jpg,181438,"{}",2,0,"{""name"":""rect"",""x"":723,""y"":387,""width"":84,""height"":184}","{}"
video12869.jpg,181438,"{}",2,1,"{""name"":""rect"",""x"":800,""y"":402,""width"":38,""height"":115}","{}"
video12899.jpg,179131,"{}",3,0,"{""name"":""rect"",""x"":806,""y"":391,""width"":92,""height"":131}","{}"
video12899.jpg,179131,"{}",3,1,"{""name"":""rect"",""x"":676,""y"":406,""width"":56,""height"":126}","{}"
video12899.jpg,179131,"{}",3,2,"{""name"":""rect"",""x"":728,""y"":383,""width"":74,""height"":188}","{}"
video12949.jpg,180540,"{}",3,0,"{""name"":""rect"",""x"":843,""y"":402,""width"":93,""height"":116}","{}"
video12949.jpg,180540,"{}",3,1,"{""name"":""rect"",""x"":675,""y"":398,""width"":55,""height"":133}","{}"
video12949.jpg,180540,"{}",3,2,"{""name"":""rect"",""x"":735,""y"":387,""width"":80,""height"":186}","{}"
video12952.jpg,178955,"{}",3,0,"{""name"":""rect"",""x"":671,""y"":404,""width"":59,""height"":127}","{}"
video12952.jpg,178955,"{}",3,1,"{""name"":""rect"",""x"":854,""y"":404,""width"":78,""height"":119}","{}"
video12952.jpg,178955,"{}",3,2,"{""name"":""rect"",""x"":730,""y"":387,""width"":84,""height"":185}","{}"
video12984.jpg,181732,"{}",3,0,"{""name"":""rect"",""x"":871,""y"":394,""width"":72,""height"":134}","{}"
video12984.jpg,181732,"{}",3,1,"{""name"":""rect"",""x"":671,""y"":403,""width"":60,""height"":126}","{}"
video12984.jpg,181732,"{}",3,2,"{""name"":""rect"",""x"":732,""y"":387,""width"":81,""height"":182}","{}"
video13082.jpg,178523,"{}",3,0,"{""name"":""rect"",""x"":607,""y"":406,""width"":96,""height"":125}","{}"
video13082.jpg,178523,"{}",3,1,"{""name"":""rect"",""x"":731,""y"":394,""width"":70,""height"":177}","{}"
video13082.jpg,178523,"{}",3,2,"{""name"":""rect"",""x"":703,""y"":397,""width"":29,""height"":116}","{}"
video13111.jpg,176296,"{}",3,0,"{""name"":""rect"",""x"":636,""y"":426,""width"":73,""height"":98}","{}"
video13111.jpg,176296,"{}",3,1,"{""name"":""rect"",""x"":569,""y"":401,""width"":62,""height"":128}","{}"
video13111.jpg,176296,"{}",3,2,"{""name"":""rect"",""x"":715,""y"":391,""width"":71,""height"":180}","{}"
video13116.jpg,176192,"{}",4,0,"{""name"":""rect"",""x"":564,""y"":401,""width"":66,""height"":129}","{}"
video13116.jpg,176192,"{}",4,1,"{""name"":""rect"",""x"":633,""y"":432,""width"":70,""height"":98}","{}"
video13116.jpg,176192,"{}",4,2,"{""name"":""rect"",""x"":720,""y"":397,""width"":65,""height"":172}","{}"
video13116.jpg,176192,"{}",4,3,"{""name"":""rect"",""x"":778,""y"":417,""width"":26,""height"":95}","{}"
video13130.jpg,176869,"{}",3,0,"{""name"":""rect"",""x"":537,""y"":402,""width"":63,""height"":116}","{}"
video13130.jpg,176869,"{}",3,1,"{""name"":""rect"",""x"":632,""y"":429,""width"":72,""height"":106}","{}"
video13130.jpg,176869,"{}",3,2,"{""name"":""rect"",""x"":720,""y"":398,""width"":76,""height"":172}","{}"
video13131.jpg,173927,"{}",3,0,"{""name"":""rect"",""x"":537,""y"":408,""width"":56,""height"":96}","{}"
video13131.jpg,173927,"{}",3,1,"{""name"":""rect"",""x"":633,""y"":429,""width"":70,""height"":99}","{}"
video13131.jpg,173927,"{}",3,2,"{""name"":""rect"",""x"":721,""y"":392,""width"":79,""height"":177}","{}"
video13141.jpg,173404,"{}",3,0,"{""name"":""rect"",""x"":521,""y"":407,""width"":56,""height"":102}","{}"
video13141.jpg,173404,"{}",3,1,"{""name"":""rect"",""x"":630,""y"":422,""width"":71,""height"":107}","{}"
video13141.jpg,173404,"{}",3,2,"{""name"":""rect"",""x"":723,""y"":393,""width"":73,""height"":178}","{}"
video13149.jpg,174974,"{}",3,0,"{""name"":""rect"",""x"":722,""y"":394,""width"":87,""height"":176}","{}"
video13149.jpg,174974,"{}",3,1,"{""name"":""rect"",""x"":625,""y"":411,""width"":72,""height"":120}","{}"
video13149.jpg,174974,"{}",3,2,"{""name"":""rect"",""x"":510,""y"":408,""width"":51,""height"":97}","{}"
video13196.jpg,172982,"{}",3,0,"{""name"":""rect"",""x"":725,""y"":400,""width"":76,""height"":167}","{}"
video13196.jpg,172982,"{}",3,1,"{""name"":""rect"",""x"":548,""y"":400,""width"":55,""height"":119}","{}"
video13196.jpg,172982,"{}",3,2,"{""name"":""rect"",""x"":489,""y"":406,""width"":58,""height"":123}","{}"
video13208.jpg,172517,"{}",4,0,"{""name"":""rect"",""x"":787,""y"":416,""width"":34,""height"":85}","{}"
video13208.jpg,172517,"{}",4,1,"{""name"":""rect"",""x"":728,""y"":400,""width"":67,""height"":168}","{}"
video13208.jpg,172517,"{}",4,2,"{""name"":""rect"",""x"":539,""y"":402,""width"":50,""height"":115}","{}"
video13208.jpg,172517,"{}",4,3,"{""name"":""rect"",""x"":493,""y"":424,""width"":45,""height"":107}","{}"
video13239.jpg,174773,"{}",4,0,"{""name"":""rect"",""x"":791,""y"":412,""width"":32,""height"":88}","{}"
video13239.jpg,174773,"{}",4,1,"{""name"":""rect"",""x"":721,""y"":400,""width"":68,""height"":166}","{}"
video13239.jpg,174773,"{}",4,2,"{""name"":""rect"",""x"":536,""y"":425,""width"":67,""height"":100}","{}"
video13239.jpg,174773,"{}",4,3,"{""name"":""rect"",""x"":489,""y"":438,""width"":45,""height"":92}","{}"
video13263.jpg,173878,"{}",4,0,"{""name"":""rect"",""x"":784,""y"":417,""width"":31,""height"":90}","{}"
video13263.jpg,173878,"{}",4,1,"{""name"":""rect"",""x"":724,""y"":402,""width"":54,""height"":165}","{}"
video13263.jpg,173878,"{}",4,2,"{""name"":""rect"",""x"":486,""y"":435,""width"":63,""height"":92}","{}"
video13263.jpg,173878,"{}",4,3,"{""name"":""rect"",""x"":526,""y"":442,""width"":81,""height"":86}","{}"
video13298.jpg,172065,"{}",4,0,"{""name"":""rect"",""x"":483,""y"":427,""width"":61,""height"":93}","{}"
video13298.jpg,172065,"{}",4,1,"{""name"":""rect"",""x"":594,""y"":407,""width"":60,""height"":122}","{}"
video13298.jpg,172065,"{}",4,2,"{""name"":""rect"",""x"":724,""y"":400,""width"":66,""height"":160}","{}"
video13298.jpg,172065,"{}",4,3,"{""name"":""rect"",""x"":784,""y"":413,""width"":34,""height"":89}","{}"
video13307.jpg,171495,"{}",4,0,"{""name"":""rect"",""x"":488,""y"":431,""width"":54,""height"":90}","{}"
video13307.jpg,171495,"{}",4,1,"{""name"":""rect"",""x"":622,""y"":403,""width"":60,""height"":121}","{}"
video13307.jpg,171495,"{}",4,2,"{""name"":""rect"",""x"":786,""y"":419,""width"":29,""height"":81}","{}"
video13307.jpg,171495,"{}",4,3,"{""name"":""rect"",""x"":724,""y"":403,""width"":60,""height"":157}","{}"
video13327.jpg,171870,"{}",4,0,"{""name"":""rect"",""x"":488,""y"":425,""width"":51,""height"":99}","{}"
video13327.jpg,171870,"{}",4,1,"{""name"":""rect"",""x"":663,""y"":431,""width"":57,""height"":101}","{}"
video13327.jpg,171870,"{}",4,2,"{""name"":""rect"",""x"":789,""y"":416,""width"":27,""height"":85}","{}"
video13327.jpg,171870,"{}",4,3,"{""name"":""rect"",""x"":729,""y"":400,""width"":57,""height"":158}","{}"
video13358.jpg,171136,"{}",4,0,"{""name"":""rect"",""x"":468,""y"":428,""width"":76,""height"":93}","{}"
video13358.jpg,171136,"{}",4,1,"{""name"":""rect"",""x"":781,""y"":416,""width"":35,""height"":88}","{}"
video13358.jpg,171136,"{}",4,2,"{""name"":""rect"",""x"":727,""y"":398,""width"":62,""height"":158}","{}"
video13358.jpg,171136,"{}",4,3,"{""name"":""rect"",""x"":679,""y"":412,""width"":64,""height"":117}","{}"
video13399.jpg,177926,"{}",3,0,"{""name"":""rect"",""x"":446,""y"":434,""width"":71,""height"":100}","{}"
video13399.jpg,177926,"{}",3,1,"{""name"":""rect"",""x"":724,""y"":403,""width"":60,""height"":153}","{}"
video13399.jpg,177926,"{}",3,2,"{""name"":""rect"",""x"":786,""y"":400,""width"":62,""height"":126}","{}"
video13412.jpg,176410,"{}",4,0,"{""name"":""rect"",""x"":438,""y"":426,""width"":75,""height"":110}","{}"
video13412.jpg,176410,"{}",4,1,"{""name"":""rect"",""x"":713,""y"":401,""width"":66,""height"":154}","{}"
video13412.jpg,176410,"{}",4,2,"{""name"":""rect"",""x"":779,""y"":417,""width"":34,""height"":82}","{}"
video13412.jpg,176410,"{}",4,3,"{""name"":""rect"",""x"":819,""y"":399,""width"":103,""height"":129}","{}"
video13442.jpg,177615,"{}",4,0,"{""name"":""rect"",""x"":785,""y"":419,""width"":31,""height"":80}","{}"
video13442.jpg,177615,"{}",4,1,"{""name"":""rect"",""x"":710,""y"":400,""width"":67,""height"":153}","{}"
video13442.jpg,177615,"{}",4,2,"{""name"":""rect"",""x"":421,""y"":438,""width"":78,""height"":91}","{}"
video13442.jpg,177615,"{}",4,3,"{""name"":""rect"",""x"":868,""y"":406,""width"":68,""height"":109}","{}"
video13456.jpg,176719,"{}",4,0,"{""name"":""rect"",""x"":853,""y"":401,""width"":53,""height"":117}","{}"
video13456.jpg,176719,"{}",4,1,"{""name"":""rect"",""x"":783,""y"":420,""width"":34,""height"":80}","{}"
video13456.jpg,176719,"{}",4,2,"{""name"":""rect"",""x"":719,""y"":403,""width"":54,""height"":149}","{}"
video13456.jpg,176719,"{}",4,3,"{""name"":""rect"",""x"":426,""y"":438,""width"":73,""height"":92}","{}"
video13520.jpg,178832,"{}",3,0,"{""name"":""rect"",""x"":467,""y"":408,""width"":55,""height"":125}","{}"
video13520.jpg,178832,"{}",3,1,"{""name"":""rect"",""x"":723,""y"":405,""width"":58,""height"":140}","{}"
video13520.jpg,178832,"{}",3,2,"{""name"":""rect"",""x"":776,""y"":419,""width"":58,""height"":109}","{}"
video13562.jpg,175617,"{}",3,0,"{""name"":""rect"",""x"":477,""y"":406,""width"":50,""height"":125}","{}"
video13562.jpg,175617,"{}",3,1,"{""name"":""rect"",""x"":725,""y"":406,""width"":51,""height"":140}","{}"
video13562.jpg,175617,"{}",3,2,"{""name"":""rect"",""x"":762,""y"":397,""width"":59,""height"":131}","{}"
video13582.jpg,177647,"{}",4,0,"{""name"":""rect"",""x"":778,""y"":419,""width"":30,""height"":78}","{}"
video13582.jpg,177647,"{}",4,1,"{""name"":""rect"",""x"":477,""y"":411,""width"":48,""height"":120}","{}"
video13582.jpg,177647,"{}",4,2,"{""name"":""rect"",""x"":670,""y"":409,""width"":69,""height"":123}","{}"
video13582.jpg,177647,"{}",4,3,"{""name"":""rect"",""x"":728,""y"":403,""width"":44,""height"":139}","{}"
video13610.jpg,179475,"{}",4,0,"{""name"":""rect"",""x"":722,""y"":407,""width"":56,""height"":135}","{}"
video13610.jpg,179475,"{}",4,1,"{""name"":""rect"",""x"":634,""y"":426,""width"":74,""height"":107}","{}"
video13610.jpg,179475,"{}",4,2,"{""name"":""rect"",""x"":469,""y"":437,""width"":63,""height"":96}","{}"
video13610.jpg,179475,"{}",4,3,"{""name"":""rect"",""x"":778,""y"":421,""width"":29,""height"":76}","{}"
video13632.jpg,175765,"{}",4,0,"{""name"":""rect"",""x"":483,""y"":451,""width"":55,""height"":80}","{}"
video13632.jpg,175765,"{}",4,1,"{""name"":""rect"",""x"":613,""y"":415,""width"":88,""height"":114}","{}"
video13632.jpg,175765,"{}",4,2,"{""name"":""rect"",""x"":725,""y"":409,""width"":48,""height"":133}","{}"
video13632.jpg,175765,"{}",4,3,"{""name"":""rect"",""x"":779,""y"":416,""width"":31,""height"":80}","{}"
video13637.jpg,176896,"{}",4,0,"{""name"":""rect"",""x"":729,""y"":408,""width"":46,""height"":134}","{}"
video13637.jpg,176896,"{}",4,1,"{""name"":""rect"",""x"":604,""y"":421,""width"":104,""height"":106}","{}"
video13637.jpg,176896,"{}",4,2,"{""name"":""rect"",""x"":481,""y"":446,""width"":57,""height"":85}","{}"
video13637.jpg,176896,"{}",4,3,"{""name"":""rect"",""x"":779,""y"":419,""width"":34,""height"":78}","{}"
video13655.jpg,178993,"{}",4,0,"{""name"":""rect"",""x"":458,""y"":448,""width"":77,""height"":85}","{}"
video13655.jpg,178993,"{}",4,1,"{""name"":""rect"",""x"":626,""y"":433,""width"":78,""height"":96}","{}"
video13655.jpg,178993,"{}",4,2,"{""name"":""rect"",""x"":729,""y"":408,""width"":44,""height"":135}","{}"
video13655.jpg,178993,"{}",4,3,"{""name"":""rect"",""x"":785,""y"":422,""width"":21,""height"":76}","{}"
video13660.jpg,179138,"{}",4,0,"{""name"":""rect"",""x"":778,""y"":421,""width"":34,""height"":73}","{}"
video13660.jpg,179138,"{}",4,1,"{""name"":""rect"",""x"":723,""y"":408,""width"":51,""height"":133}","{}"
video13660.jpg,179138,"{}",4,2,"{""name"":""rect"",""x"":626,""y"":441,""width"":84,""height"":86}","{}"
video13660.jpg,179138,"{}",4,3,"{""name"":""rect"",""x"":460,""y"":446,""width"":70,""height"":83}","{}"
video13676.jpg,173044,"{}",4,0,"{""name"":""rect"",""x"":447,""y"":449,""width"":83,""height"":80}","{}"
video13676.jpg,173044,"{}",4,1,"{""name"":""rect"",""x"":631,""y"":435,""width"":76,""height"":96}","{}"
video13676.jpg,173044,"{}",4,2,"{""name"":""rect"",""x"":725,""y"":409,""width"":45,""height"":131}","{}"
video13676.jpg,173044,"{}",4,3,"{""name"":""rect"",""x"":778,""y"":416,""width"":28,""height"":85}","{}"
video13677.jpg,173808,"{}",4,0,"{""name"":""rect"",""x"":446,""y"":449,""width"":87,""height"":84}","{}"
video13677.jpg,173808,"{}",4,1,"{""name"":""rect"",""x"":627,""y"":436,""width"":81,""height"":95}","{}"
video13677.jpg,173808,"{}",4,2,"{""name"":""rect"",""x"":725,""y"":410,""width"":47,""height"":129}","{}"
video13677.jpg,173808,"{}",4,3,"{""name"":""rect"",""x"":779,""y"":420,""width"":25,""height"":74}","{}"
video13710.jpg,178395,"{}",4,0,"{""name"":""rect"",""x"":465,""y"":439,""width"":66,""height"":95}","{}"
video13710.jpg,178395,"{}",4,1,"{""name"":""rect"",""x"":635,""y"":440,""width"":72,""height"":88}","{}"
video13710.jpg,178395,"{}",4,2,"{""name"":""rect"",""x"":725,""y"":404,""width"":52,""height"":135}","{}"
video13710.jpg,178395,"{}",4,3,"{""name"":""rect"",""x"":779,""y"":421,""width"":25,""height"":75}","{}"
video13734.jpg,175000,"{}",4,0,"{""name"":""rect"",""x"":495,""y"":411,""width"":62,""height"":120}","{}"
video13734.jpg,175000,"{}",4,1,"{""name"":""rect"",""x"":639,""y"":434,""width"":67,""height"":95}","{}"
video13734.jpg,175000,"{}",4,2,"{""name"":""rect"",""x"":710,""y"":413,""width"":40,""height"":125}","{}"
video13734.jpg,175000,"{}",4,3,"{""name"":""rect"",""x"":756,""y"":423,""width"":36,""height"":73}","{}"
video13773.jpg,172613,"{}",3,0,"{""name"":""rect"",""x"":503,""y"":405,""width"":48,""height"":125}","{}"
video13773.jpg,172613,"{}",3,1,"{""name"":""rect"",""x"":632,""y"":430,""width"":73,""height"":99}","{}"
video13773.jpg,172613,"{}",3,2,"{""name"":""rect"",""x"":707,""y"":408,""width"":56,""height"":129}","{}"
video13784.jpg,173135,"{}",3,0,"{""name"":""rect"",""x"":505,""y"":407,""width"":52,""height"":124}","{}"
video13784.jpg,173135,"{}",3,1,"{""name"":""rect"",""x"":624,""y"":439,""width"":73,""height"":93}","{}"
video13784.jpg,173135,"{}",3,2,"{""name"":""rect"",""x"":704,""y"":411,""width"":54,""height"":124}","{}"
video13812.jpg,172747,"{}",3,0,"{""name"":""rect"",""x"":500,""y"":411,""width"":55,""height"":114}","{}"
video13812.jpg,172747,"{}",3,1,"{""name"":""rect"",""x"":609,""y"":440,""width"":90,""height"":88}","{}"
video13812.jpg,172747,"{}",3,2,"{""name"":""rect"",""x"":711,""y"":413,""width"":54,""height"":121}","{}"
video13826.jpg,172654,"{}",3,0,"{""name"":""rect"",""x"":494,""y"":409,""width"":57,""height"":121}","{}"
video13826.jpg,172654,"{}",3,1,"{""name"":""rect"",""x"":627,""y"":439,""width"":72,""height"":90}","{}"
video13826.jpg,172654,"{}",3,2,"{""name"":""rect"",""x"":708,""y"":410,""width"":50,""height"":122}","{}"
video13843.jpg,175472,"{}",3,0,"{""name"":""rect"",""x"":499,""y"":412,""width"":58,""height"":117}","{}"
video13843.jpg,175472,"{}",3,1,"{""name"":""rect"",""x"":611,""y"":443,""width"":86,""height"":86}","{}"
video13843.jpg,175472,"{}",3,2,"{""name"":""rect"",""x"":706,""y"":410,""width"":53,""height"":121}","{}"
video13866.jpg,171673,"{}",3,0,"{""name"":""rect"",""x"":492,""y"":411,""width"":57,""height"":119}","{}"
video13866.jpg,171673,"{}",3,1,"{""name"":""rect"",""x"":615,""y"":448,""width"":80,""height"":80}","{}"
video13866.jpg,171673,"{}",3,2,"{""name"":""rect"",""x"":689,""y"":412,""width"":49,""height"":124}","{}"
video13885.jpg,175215,"{}",4,0,"{""name"":""rect"",""x"":498,""y"":417,""width"":50,""height"":112}","{}"
video13885.jpg,175215,"{}",4,1,"{""name"":""rect"",""x"":673,""y"":411,""width"":33,""height"":121}","{}"
video13885.jpg,175215,"{}",4,2,"{""name"":""rect"",""x"":620,""y"":440,""width"":54,""height"":79}","{}"
video13885.jpg,175215,"{}",4,3,"{""name"":""rect"",""x"":708,""y"":422,""width"":21,""height"":71}","{}"
video13985.jpg,176368,"{}",4,0,"{""name"":""rect"",""x"":707,""y"":423,""width"":35,""height"":74}","{}"
video13985.jpg,176368,"{}",4,1,"{""name"":""rect"",""x"":647,""y"":401,""width"":53,""height"":125}","{}"
video13985.jpg,176368,"{}",4,2,"{""name"":""rect"",""x"":538,""y"":422,""width"":60,""height"":113}","{}"
video13985.jpg,176368,"{}",4,3,"{""name"":""rect"",""x"":514,""y"":450,""width"":36,""height"":72}","{}"
video14001.jpg,172095,"{}",4,0,"{""name"":""rect"",""x"":713,""y"":421,""width"":26,""height"":75}","{}"
video14001.jpg,172095,"{}",4,1,"{""name"":""rect"",""x"":646,""y"":403,""width"":64,""height"":129}","{}"
video14001.jpg,172095,"{}",4,2,"{""name"":""rect"",""x"":530,""y"":422,""width"":61,""height"":107}","{}"
video14001.jpg,172095,"{}",4,3,"{""name"":""rect"",""x"":501,""y"":442,""width"":48,""height"":81}","{}"
video14008.jpg,173268,"{}",4,0,"{""name"":""rect"",""x"":707,""y"":424,""width"":35,""height"":77}","{}"
video14008.jpg,173268,"{}",4,1,"{""name"":""rect"",""x"":637,""y"":399,""width"":76,""height"":132}","{}"
video14008.jpg,173268,"{}",4,2,"{""name"":""rect"",""x"":529,""y"":420,""width"":62,""height"":110}","{}"
video14008.jpg,173268,"{}",4,3,"{""name"":""rect"",""x"":496,""y"":430,""width"":45,""height"":99}","{}"
video14021.jpg,169201,"{}",4,0,"{""name"":""rect"",""x"":486,""y"":416,""width"":63,""height"":115}","{}"
video14021.jpg,169201,"{}",4,1,"{""name"":""rect"",""x"":656,""y"":397,""width"":53,""height"":132}","{}"
video14021.jpg,169201,"{}",4,2,"{""name"":""rect"",""x"":531,""y"":417,""width"":53,""height"":111}","{}"
video14021.jpg,169201,"{}",4,3,"{""name"":""rect"",""x"":716,""y"":422,""width"":31,""height"":76}","{}"
video14024.jpg,172084,"{}",4,0,"{""name"":""rect"",""x"":653,""y"":401,""width"":55,""height"":132}","{}"
video14024.jpg,172084,"{}",4,1,"{""name"":""rect"",""x"":720,""y"":421,""width"":31,""height"":77}","{}"
video14024.jpg,172084,"{}",4,2,"{""name"":""rect"",""x"":527,""y"":414,""width"":64,""height"":115}","{}"
video14024.jpg,172084,"{}",4,3,"{""name"":""rect"",""x"":482,""y"":414,""width"":70,""height"":115}","{}"
video14025.jpg,173975,"{}",4,0,"{""name"":""rect"",""x"":483,""y"":415,""width"":67,""height"":116}","{}"
video14025.jpg,173975,"{}",4,1,"{""name"":""rect"",""x"":530,""y"":419,""width"":58,""height"":111}","{}"
video14025.jpg,173975,"{}",4,2,"{""name"":""rect"",""x"":654,""y"":395,""width"":57,""height"":135}","{}"
video14025.jpg,173975,"{}",4,3,"{""name"":""rect"",""x"":716,""y"":421,""width"":32,""height"":77}","{}"
video14065.jpg,172968,"{}",4,0,"{""name"":""rect"",""x"":719,""y"":418,""width"":44,""height"":85}","{}"
video14065.jpg,172968,"{}",4,1,"{""name"":""rect"",""x"":650,""y"":400,""width"":65,""height"":129}","{}"
video14065.jpg,172968,"{}",4,2,"{""name"":""rect"",""x"":534,""y"":417,""width"":50,""height"":114}","{}"
